group	PANEL	key	x	xmax	xmin	y	ymax	ymin
91	2	91	0.102310243930915	0.119977612646421	0.0846428752154083	-0.0673816533014411	-0.0482900027946699	-0.0864733038082123
92	1	92	0.102310243930915	0.119977612646421	0.0846428752154083	-0.0291983522878986	-0.0101067017811274	-0.0482900027946698
92	2	92	0.102310243930915	0.119977612646421	0.0846428752154083	-0.0291983522878986	-0.0101067017811274	-0.0482900027946698
93	1	93	0.102310243930915	0.119977612646421	0.0846428752154083	0.00898494872564387	0.0280765992324151	-0.0101067017811273
93	2	93	0.102310243930915	0.119977612646421	0.0846428752154083	0.00898494872564387	0.0280765992324151	-0.0101067017811273
94	1	94	0.102310243930915	0.119977612646421	0.0846428752154083	0.0471682497391864	0.0662599002459576	0.0280765992324152
94	2	94	0.102310243930915	0.119977612646421	0.0846428752154083	0.0471682497391864	0.0662599002459576	0.0280765992324152
95	1	95	0.102310243930915	0.119977612646421	0.0846428752154083	0.0853515507527288	0.1044432012595	0.0662599002459577
95	2	95	0.102310243930915	0.119977612646421	0.0846428752154083	0.0853515507527288	0.1044432012595	0.0662599002459577
96	1	96	0.102310243930915	0.119977612646421	0.0846428752154083	0.123534851766271	0.142626502273043	0.1044432012595
96	2	96	0.102310243930915	0.119977612646421	0.0846428752154083	0.123534851766271	0.142626502273043	0.1044432012595
97	1	97	0.102310243930915	0.119977612646421	0.0846428752154083	0.161718152779814	0.180809803286585	0.142626502273043
97	2	97	0.102310243930915	0.119977612646421	0.0846428752154083	0.161718152779814	0.180809803286585	0.142626502273043
98	1	98	0.102310243930915	0.119977612646421	0.0846428752154083	0.199901453793356	0.218993104300128	0.180809803286585
98	2	98	0.102310243930915	0.119977612646421	0.0846428752154083	0.199901453793356	0.218993104300128	0.180809803286585
99	1	99	0.102310243930915	0.119977612646421	0.0846428752154083	0.238084754806899	0.25717640531367	0.218993104300128
99	2	99	0.102310243930915	0.119977612646421	0.0846428752154083	0.238084754806899	0.25717640531367	0.218993104300128
100	1	100	0.102310243930915	0.119977612646421	0.0846428752154083	0.276268055820441	0.295359706327213	0.25717640531367
100	2	100	0.102310243930915	0.119977612646421	0.0846428752154083	0.276268055820441	0.295359706327213	0.25717640531367
101	1	101	0.102310243930915	0.119977612646421	0.0846428752154083	0.314451356833984	0.333543007340755	0.295359706327213
101	2	101	0.102310243930915	0.119977612646421	0.0846428752154083	0.314451356833984	0.333543007340755	0.295359706327213
102	1	102	0.102310243930915	0.119977612646421	0.0846428752154083	0.352634657847526	0.371726308354297	0.333543007340755
102	2	102	0.102310243930915	0.119977612646421	0.0846428752154083	0.352634657847526	0.371726308354297	0.333543007340755
103	1	103	0.102310243930915	0.119977612646421	0.0846428752154083	0.390817958861069	0.40990960936784	0.371726308354298
103	2	103	0.102310243930915	0.119977612646421	0.0846428752154083	0.390817958861069	0.40990960936784	0.371726308354298
104	1	104	0.102310243930915	0.119977612646421	0.0846428752154083	0.429001259874611	0.448092910381383	0.40990960936784
104	2	104	0.102310243930915	0.119977612646421	0.0846428752154083	0.429001259874611	0.448092910381383	0.40990960936784
105	1	105	0.102310243930915	0.119977612646421	0.0846428752154083	0.467184560888154	0.486276211394925	0.448092910381383
105	2	105	0.102310243930915	0.119977612646421	0.0846428752154083	0.467184560888154	0.486276211394925	0.448092910381383
106	1	106	0.102310243930915	0.119977612646421	0.0846428752154083	0.505367861901696	0.524459512408467	0.486276211394925
106	2	106	0.102310243930915	0.119977612646421	0.0846428752154083	0.505367861901696	0.524459512408467	0.486276211394925
107	1	107	0.102310243930915	0.119977612646421	0.0846428752154083	0.543551162915239	0.56264281342201	0.524459512408468
107	2	107	0.102310243930915	0.119977612646421	0.0846428752154083	0.543551162915239	0.56264281342201	0.524459512408468
108	1	108	0.102310243930915	0.119977612646421	0.0846428752154083	0.581734463928781	0.600826114435552	0.56264281342201
108	2	108	0.102310243930915	0.119977612646421	0.0846428752154083	0.581734463928781	0.600826114435552	0.56264281342201
109	1	109	0.102310243930915	0.119977612646421	0.0846428752154083	0.619917764942324	0.639009415449095	0.600826114435553
109	2	109	0.102310243930915	0.119977612646421	0.0846428752154083	0.619917764942324	0.639009415449095	0.600826114435553
110	1	110	0.102310243930915	0.119977612646421	0.0846428752154083	0.658101065955866	0.677192716462638	0.639009415449095
110	2	110	0.102310243930915	0.119977612646421	0.0846428752154083	0.658101065955866	0.677192716462638	0.639009415449095
111	1	111	0.102310243930915	0.119977612646421	0.0846428752154083	0.696284366969409	0.71537601747618	0.677192716462638
111	2	111	0.102310243930915	0.119977612646421	0.0846428752154083	0.696284366969409	0.71537601747618	0.677192716462638
112	1	112	0.102310243930915	0.119977612646421	0.0846428752154083	0.734467667982951	0.753559318489722	0.71537601747618
112	2	112	0.102310243930915	0.119977612646421	0.0846428752154083	0.734467667982951	0.753559318489722	0.71537601747618
113	1	113	0.102310243930915	0.119977612646421	0.0846428752154083	0.772650968996494	0.791742619503265	0.753559318489723
113	2	113	0.102310243930915	0.119977612646421	0.0846428752154083	0.772650968996494	0.791742619503265	0.753559318489723
114	1	114	0.102310243930915	0.119977612646421	0.0846428752154083	0.810834270010036	0.829925920516807	0.791742619503265
114	2	114	0.102310243930915	0.119977612646421	0.0846428752154083	0.810834270010036	0.829925920516807	0.791742619503265
115	1	115	0.102310243930915	0.119977612646421	0.0846428752154083	0.849017571023579	0.86810922153035	0.829925920516807
115	2	115	0.102310243930915	0.119977612646421	0.0846428752154083	0.849017571023579	0.86810922153035	0.829925920516807
116	1	116	0.102310243930915	0.119977612646421	0.0846428752154083	0.887200872037121	0.906292522543892	0.86810922153035
116	2	116	0.102310243930915	0.119977612646421	0.0846428752154083	0.887200872037121	0.906292522543892	0.86810922153035
117	1	117	0.102310243930915	0.119977612646421	0.0846428752154083	0.925384173050664	0.944475823557435	0.906292522543892
117	2	117	0.102310243930915	0.119977612646421	0.0846428752154083	0.925384173050664	0.944475823557435	0.906292522543892
118	1	118	0.102310243930915	0.119977612646421	0.0846428752154083	0.963567474064206	0.982659124570977	0.944475823557435
118	2	118	0.102310243930915	0.119977612646421	0.0846428752154083	0.963567474064206	0.982659124570977	0.944475823557435
119	1	119	0.102310243930915	0.119977612646421	0.0846428752154083	1.00175077507775	1.02084242558452	0.982659124570977
119	2	119	0.102310243930915	0.119977612646421	0.0846428752154083	1.00175077507775	1.02084242558452	0.982659124570977
120	1	120	0.102310243930915	0.119977612646421	0.0846428752154083	1.03993407609129	1.05902572659806	1.02084242558452
120	2	120	0.102310243930915	0.119977612646421	0.0846428752154083	1.03993407609129	1.05902572659806	1.02084242558452
121	1	121	0.137644981361928	0.155312350077435	0.119977612646422	-0.0673816533014411	-0.0482900027946699	-0.0864733038082123
121	2	121	0.137644981361928	0.155312350077435	0.119977612646422	-0.0673816533014411	-0.0482900027946699	-0.0864733038082123
